,political instability,geopolitical factors,currency fluctuations,investment demand,supply demand,industrial demand,natural disasters,date
176,0.38715065,0.29981217,0.23610118,0.56802094,0.50719476,0.46988696,0.40896863,2020-02-10
177,0.3663805,0.19116512,0.3247001,0.67551523,0.63613695,0.6066786,0.32889,2019-11-26
178,0.4047317,0.2843233,0.26574564,0.4607312,0.4701143,0.49227458,0.38895908,2020-03-12
179,0.47218147,0.36031398,0.40574363,0.6566261,0.63986206,0.6214006,0.4437391,2019-11-25
180,0.5305724,0.26905054,0.34682232,0.57228905,0.5608261,0.5421666,0.35729805,2019-11-24
181,0.53587276,0.39809775,0.40260452,0.61492485,0.5430553,0.5330672,0.40894672,2020-03-15
182,0.44895297,0.29863986,0.3856474,0.7028298,0.68502426,0.6419301,0.4574599,2020-03-14
183,0.5272396,0.4053853,0.3974206,0.6579642,0.53249377,0.57339954,0.37673354,2019-11-23
184,0.49491772,0.31306443,0.32512563,0.6667319,0.6709842,0.6529369,0.39116213,2020-02-15
185,0.4062408,0.26626337,0.26205447,0.52276427,0.5029048,0.5120506,0.2881919,2020-03-13
186,0.5681023,0.27269784,0.2709988,0.58609796,0.54409665,0.52008146,0.3134495,2020-02-21
187,0.33909607,0.14509551,0.24937046,0.62275404,0.54041,0.48728293,0.36606205,2020-01-19
188,0.42173433,0.36263835,0.25443,0.5682682,0.54691756,0.5273396,0.40853605,2020-02-10
189,0.5525565,0.3477354,0.35855174,0.5301477,0.42767608,0.38480487,0.23962529,2020-03-12
190,0.47713506,0.41802794,0.40558228,0.5620276,0.5376746,0.4244942,0.33959258,2019-11-25
191,0.48169202,0.20499673,0.26549247,0.61615175,0.6379388,0.59885323,0.33807507,2019-11-24
192,0.33433384,0.21079132,0.18188274,0.42386025,0.40116912,0.44373387,0.268188,2020-03-15
193,0.57237864,0.44357365,0.46468827,0.62051463,0.5353343,0.53729266,0.41253603,2020-03-14
194,0.36867577,0.23541911,0.3484886,0.616859,0.473832,0.50184774,0.2834144,2019-11-23
195,0.3882127,0.34319758,0.38081065,0.53641254,0.4791597,0.44983295,0.391787,2020-02-15
196,0.50751483,0.42636856,0.34676933,0.5514217,0.5098502,0.46769598,0.47582182,2020-03-13
197,0.6011622,0.44533983,0.38849962,0.7018103,0.61682147,0.6409067,0.4819829,2020-02-21
198,0.51581204,0.28819087,0.38879347,0.6975401,0.59553075,0.6126761,0.3512649,2020-01-19
199,0.3473039,0.25594032,0.24330172,0.3576849,0.30870685,0.26138234,0.05543497,2019-11-26
200,0.51021636,0.34888455,0.34108678,0.75231785,0.65019965,0.65222937,0.42749956,2020-02-10
201,0.4689467,0.4199141,0.5369224,0.7351065,0.6284511,0.6424518,0.49100798,2020-03-12
202,0.49606144,0.34317502,0.33081263,0.65541387,0.5783576,0.56777054,0.4249883,2019-11-25
203,0.36987415,0.24444148,0.27331868,0.6020166,0.55280375,0.551088,0.44883025,2019-11-24
204,0.44769305,0.2954374,0.32885844,0.5991474,0.5550186,0.49411538,0.42367706,2020-03-15
205,0.41881603,0.2810222,0.30533364,0.6135754,0.60802644,0.5730887,0.43690902,2020-03-14
206,0.44586325,0.3026973,0.40458578,0.6108859,0.58388114,0.5549048,0.37311676,2019-11-23
207,0.46743587,0.325763,0.30829477,0.59587467,0.49534816,0.5012666,0.4417841,2020-02-15
208,0.37894735,0.37629503,0.50235873,0.60525954,0.50418925,0.54868644,0.297044,2020-03-13
209,0.31822172,0.18299039,0.21331114,0.4285297,0.44520044,0.38289198,0.22023414,2020-02-21
210,0.46020934,0.30749175,0.28934386,0.4791266,0.33964646,0.34467733,0.23958462,2020-01-19
211,0.35820013,0.34260073,0.32492128,0.48741996,0.3992254,0.44002828,0.21358778,2019-11-26
212,0.51992995,0.23418854,0.31998065,0.56724286,0.48748538,0.5018742,0.29981488,2020-02-10
213,0.3881504,0.32378006,0.36170003,0.61483556,0.5484611,0.5540171,0.3616488,2020-03-12
214,0.4136564,0.24413697,0.22594239,0.5463417,0.5362909,0.49788654,0.46327245,2019-11-25
215,0.5795644,0.2783016,0.30918363,0.53494287,0.4798465,0.47144133,0.38130435,2019-11-24
216,0.37883222,0.21729639,0.26013297,0.62746596,0.56873447,0.58072186,0.29579568,2020-03-15
217,0.2948159,0.13970116,0.23074019,0.26012778,0.29552722,0.31209677,0.37096387,2020-03-14
218,0.3653505,0.15232195,0.10852239,0.41632438,0.42843223,0.46697208,0.31843853,2019-11-23
219,0.4041563,0.27055278,0.29182485,0.6323408,0.623592,0.58351684,0.40648243,2020-02-15
220,0.4337773,0.2566065,0.24544576,0.62551534,0.5978286,0.6004294,0.42171684,2020-03-13
221,0.518166,0.4564809,0.4218896,0.72188586,0.5754392,0.5894508,0.40342283,2020-02-21
222,0.5396503,0.35906878,0.32334068,0.52356875,0.46403858,0.45092332,0.29841644,2020-01-19
223,0.4596985,0.37341544,0.38227814,0.7445823,0.53872293,0.5616515,0.37175685,2019-11-26
224,0.5259386,0.32660598,0.34773105,0.63427305,0.64829177,0.6711151,0.4849169,2020-02-10
225,0.5345575,0.33171707,0.35010266,0.61241925,0.5880869,0.60682917,0.42875943,2020-03-12
226,0.47299406,0.33366263,0.35583,0.6946279,0.5727479,0.6091319,0.48639667,2019-11-25
227,0.4500577,0.19464046,0.24058127,0.5719992,0.5645347,0.5351267,0.31347457,2019-11-24
228,0.37883222,0.21729639,0.26013297,0.62746596,0.56873447,0.58072186,0.29579568,2020-03-15
229,0.484503,0.28069988,0.36457258,0.645891,0.57262033,0.52900255,0.34564564,2020-03-14
230,0.58298624,0.50089055,0.45150122,0.64821905,0.58692366,0.5917522,0.40776852,2019-11-23
231,0.5162288,0.44590762,0.39121625,0.70567006,0.6721228,0.6568832,0.49765754,2020-02-15
232,0.51622,0.40860665,0.48965096,0.7515517,0.6777254,0.6858688,0.41644767,2020-03-13
233,0.364358,0.27990934,0.26562172,0.5058249,0.46973443,0.5037088,0.37163657,2020-02-21
234,0.4013186,0.26617584,0.32289743,0.6857054,0.58286333,0.5188173,0.37330988,2020-01-19
235,0.3532277,0.24339302,0.38423067,0.6093482,0.52385914,0.49975398,0.20516662,2019-11-26
236,0.27342317,0.22599575,0.20555969,0.45600352,0.43485227,0.38736102,0.40372223,2020-02-10
237,0.3358527,0.21178779,0.33845314,0.6121994,0.5561146,0.5516106,0.327011,2020-03-12
238,0.42796844,0.32417375,0.40848905,0.73088866,0.6416567,0.6749918,0.41136968,2019-11-25
239,0.3608787,0.26890725,0.3115437,0.42305565,0.39312097,0.33439064,0.26533884,2019-11-24
240,0.43623582,0.30334598,0.3622521,0.5816458,0.5655327,0.5754429,0.42084867,2020-03-15
241,0.4408644,0.2642275,0.29475284,0.5607467,0.5466312,0.5864478,0.4240179,2020-03-14
242,0.49847332,0.36718976,0.3519326,0.58361745,0.4875504,0.5093404,0.42186245,2019-11-23
243,0.39087516,0.22595829,0.27699435,0.6538986,0.60258615,0.5952851,0.41169912,2020-02-15
244,0.50751483,0.42636856,0.34676933,0.5514217,0.5098502,0.46769598,0.47582182,2020-03-13
245,0.34868047,0.239517,0.31466433,0.59831744,0.58004606,0.58577895,0.35439667,2020-02-21
246,0.41847923,0.247952,0.3357602,0.7218069,0.583622,0.5477773,0.3449255,2020-01-19
247,0.50063914,0.45744574,0.44030103,0.71607083,0.6342729,0.63998824,0.44954193,2019-11-26
248,0.41193077,0.27600324,0.4175328,0.7264778,0.6298928,0.6253043,0.30885592,2020-02-10
249,0.42175663,0.2984893,0.250152,0.47397384,0.48703715,0.49522057,0.36431003,2020-03-12
250,0.41810805,0.25876036,0.2620759,0.6253728,0.59946835,0.5389217,0.39416072,2019-11-25
251,0.671712,0.36182204,0.37913135,0.6192905,0.53633314,0.5515009,0.40145624,2019-11-24
252,0.48178586,0.2709077,0.2872116,0.52509636,0.5252821,0.48957798,0.27606243,2020-03-15
253,0.36020774,0.19828224,0.33104715,0.45382294,0.45668116,0.39334664,0.29455227,2020-03-14
254,0.42426005,0.20012283,0.25111878,0.5639434,0.58855903,0.5332661,0.37267274,2019-11-23
255,0.39309883,0.3278744,0.37477887,0.7199648,0.6276474,0.56235015,0.41732547,2020-02-15
