,political instability,geopolitical factors,currency fluctuations,investment demand,supply and demand,industrial demand,natural disasters,date
11322,1.7108390917380167,1.6304491577086666,1.8680534612807642,2.1745068787137565,2.0294332229024183,2.07568078517861,1.6975516953554877,2020-01-30
11323,-0.2830041169723701,-0.2056852553654352,0.3030846317952627,0.07070246635851278,-0.1073622151141143,-0.16397243322877347,-0.37076845953806103,2020-02-06
11324,-1.2472296885479615,-1.1996629628351996,-1.01791587718293,-0.9952898522945071,-1.0996889928899298,-1.0829450285138247,-1.1881305369459132,2020-03-04
11325,-0.9753545102642415,-0.9508605755338984,-1.1771042772749944,-1.05221931375192,-1.0874160200875693,-1.009900991036157,-1.0275904323339227,2020-02-19
11326,-0.46183865736776336,-0.5908962328909475,-0.10171959005555228,-0.04484066177499802,-0.17701097652091272,-0.21217795452300908,-0.46082895507384103,2020-02-13
11327,-1.1559896520786606,-1.0614659379126317,-1.276363893504127,-1.093962278370086,-1.008670927778427,-0.9999896963544309,-1.0651589357632745,2020-01-28
11328,-0.9692054341848787,-0.9077207711254184,-0.8790629323587907,-0.7348829856692417,-0.7524539365327473,-0.8152711511026922,-1.0361540713679307,2020-02-12
11329,1.3454177355608594,1.1929591616586441,-0.1841953798021302,-0.1892717218690551,-0.20248312599713375,0.049274732169696515,0.8310893881099224,2020-01-26
11330,-0.749637761245433,-0.9495671753458563,-0.24552608453590394,-0.24269790425035903,-0.2965386427623374,-0.2822374167318071,-0.7606425501034928,2020-03-03
11331,-1.1278047135466056,-1.2223600087085593,-1.1145474955250028,-1.135445922554534,-1.174528980175376,-1.1832214134588968,-1.189509819328171,2020-01-21
11332,-1.1196999586014094,-1.0461602558916274,-0.5735349755025027,-0.9202617268632116,-0.9761124998495311,-1.023204560170606,-0.918612266777543,2020-02-26
11333,-0.9911858160427365,-1.0023821902251944,-0.8887170161048265,-0.813507734954331,-0.7117103450240908,-0.6889629793691815,-0.991781347845091,2020-02-08
11334,0.26565550533894844,0.05623840246618527,0.3093689982496451,0.3031871246785681,0.17290951332326637,0.23272029187725482,0.13531686953005695,2020-01-30
11335,-1.1181286085126458,-1.0353691800909963,-1.1458607683176607,-1.2349454897306114,-1.2887948373836813,-1.3209722410208489,-1.0558154229354715,2020-02-06
11336,0.01738233955401109,0.05464935376873332,-0.6418170527584768,-0.6598585188135229,-0.6766580495262623,-0.5863134300830892,0.051215917665377475,2020-03-04
11337,-0.04305799567518552,0.032298030550017176,0.31370619800576444,-0.08287359821604819,-0.16279779755750548,-0.33756636156228925,-0.09641936723560161,2020-02-19
11338,1.2629329004012975,0.9838755044415903,-0.25976955501880716,-0.2111917140428653,-0.15289394412585525,0.019492289093633697,0.5883710650714998,2020-02-13
11339,0.6619246670623881,0.7565597898746382,1.3007832717527594,1.1649181062980374,0.9618759932730445,0.8083777924076695,0.6145503919910714,2020-01-28
11340,-1.2062496862013878,-1.1817791345804196,-1.0013999568214809,-1.0468837072365187,-1.1278782014555617,-1.1205739086510609,-1.1111584987387344,2020-02-12
11341,-1.0342496277076352,-1.017624277845377,-1.232738209092243,-1.2681723361852186,-1.1983758934000583,-1.21983553164436,-0.7722685947973033,2020-01-26
11342,-1.1552200508216188,-1.1321100911150848,-0.9422597311027349,-0.8507400104352656,-0.9637699155438104,-1.0152247427574435,-1.118612957071797,2020-03-03
11343,-1.0873266395527041,-0.98309585415088,-0.9986416893610557,-1.034965171145901,-1.027459869100065,-1.059628193529769,-0.9606937160052875,2020-01-21
11344,1.0288868119552832,1.2451013417925683,0.7357586172985119,0.711678917574932,0.9797088828116168,1.0219827827895924,1.3606504167627114,2020-02-26
11345,0.295079956536158,0.4512261972727226,0.3409423545086275,0.4973367362604529,0.6651916079596253,0.6985994596599746,0.4876886174020395,2020-02-08
11346,-1.0091794665719103,-0.9932972971346908,-1.0041772031864502,-1.007900008851135,-1.056220950881522,-1.2075506458596312,-1.010161726756426,2020-01-30
11347,1.2088008468813465,1.084293375857235,-0.21044845894671885,-0.2133547664756513,-0.24113434107793028,0.0035156308925560482,0.6990596700393501,2020-02-06
11348,-0.8111900833899163,-0.766654131284694,-0.8012626270473351,-0.7898779363501855,-0.7562422320676807,-0.7121975648214828,-0.6612915782415176,2020-03-04
11349,-1.2270668046293085,-1.3851581237631487,-0.8922640852400008,-0.8708371233025569,-0.825321189067803,-0.9078475623940349,-1.2433921866856243,2020-02-19
11350,-0.13454093080150317,0.011662128065218918,-0.47050841610398936,-0.36590017337899317,-0.2602467038105692,-0.17125228716314395,0.009253537131333114,2020-02-13
11351,-1.2671328233881773,-1.3953160963467857,-1.0691542970069832,-1.001144958343827,-1.048975729894204,-1.027739494176279,-1.3701826453616492,2020-01-28
11352,0.5051478143847544,0.18352531569098918,0.7956516360888214,0.6615374776896772,0.47928276465721603,0.4376022269712612,0.4054144759624734,2020-02-12
11353,0.8532921856580349,0.752103072836702,-0.43025027183070325,-0.4355087587304287,-0.4814100850768599,-0.2569364227774291,0.3720265740097333,2020-01-26
11354,-0.34828948272988236,-0.6659838222924012,0.41465710580763804,0.7915121378312034,0.8846212705447176,0.7518901847992155,-0.7298446158501501,2020-03-03
11355,1.2881712727778742,1.0360774387103417,-0.2602466777833351,-0.21226695790307432,-0.16441048528713478,0.026244933196541535,0.6366815531919341,2020-01-21
11356,-0.7368591665382968,-0.7805892888802045,-1.1875984007647213,-1.2371585765378204,-1.2866309453268163,-1.2285993914370068,-0.8018273228697632,2020-02-26
11357,-0.5949165645335911,-0.4564949921820772,-0.7556187068838087,-0.8404433785661092,-0.7790924119169208,-0.8114990023066531,-0.4730725851458148,2020-02-08
11358,-0.7612180726455523,-0.8814311916114757,-1.2694472880672756,-1.2412236086386326,-1.2168730277488644,-1.2321274788638266,-0.9625346714901714,2020-01-30
11359,-1.3020539242219773,-1.2139609703822185,-1.0570430290536765,-1.1014807991147797,-1.110740551577729,-1.1571832173399712,-1.0766366260214986,2020-02-06
11360,0.21809472574963223,0.051098994620848485,0.23413140361164606,0.48992313925901665,0.39941898401145937,0.4353902492691256,0.40992024012724226,2020-03-04
11361,1.8277223622835814,1.6237960149224981,0.10413510304444264,0.09358828843726412,0.15948915451649864,0.39588065525567495,1.282028470524973,2020-02-19
