,political instability,geopolitical factors,currency fluctuations,investment demand,supply and demand,industrial demand,natural disasters,date
14263,0.621281026746291,0.5861268761439317,0.709586551437149,0.7197563988631565,0.639762261286747,0.6602709918938036,0.33051757148452315,2020-03-25
14264,0.24563098556354976,0.23027169017075155,0.3825188258115337,0.38333586320800167,0.3909290694008715,0.35565411573227446,0.08360134990288501,2019-11-13
14265,0.1105456780413507,0.07193651020840694,0.06615025013797939,0.011788759297561603,0.005373092813481785,0.01612652641338581,0.2034187704752904,2020-03-22
14266,0.04093561231221311,0.050674466778444234,0.011630598632207457,0.022855593341072754,0.011626509013907667,0.01583882427632331,0.035354072535736615,2019-11-16
14267,0.6515311471509896,0.64560285273892,0.3566723429482582,0.3303437657721319,0.2869033307923174,0.35848932655047294,0.32406224536031036,2019-11-02
14268,0.13162309512689302,0.10930635098162532,0.05818264873144522,0.06323770624744467,0.047771474217656235,0.07229365368824434,0.07577618042649062,2019-11-07
14269,0.10167203108587407,0.09862769549612573,0.0957920512450989,0.10537004482461856,0.14379750976518255,0.14048247605582354,0.029942125813212404,2019-11-09
14270,0.17767726926657143,0.1350386440392109,0.21918565295374384,0.1675835445430044,0.1676957381142903,0.15450409038932114,0.1868612001824586,2020-03-25
14271,0.6426624335740373,0.681304347116977,0.4399600616136892,0.46524262932598426,0.4514231495928103,0.5243915763750688,0.5617000430744554,2019-11-13
14272,0.1120002740854993,0.06893064738737155,0.07676791099041916,0.05013116894054681,0.022642487980269244,0.04506776329085695,0.14965159678706313,2020-03-22
14273,0.56748550326275,0.49339060552351166,0.25395027757844485,0.24316197039936924,0.20799711402946675,0.2588724214194267,0.2994654944322489,2019-11-02
14274,0.6477813679445117,0.655289617435802,0.47067056115016975,0.5091254849271,0.47661361044861733,0.5601326911291508,0.4198590132330789,2019-11-07
14275,0.33475606139560116,0.32131184121298206,0.3980518549639963,0.49939685163517034,0.38253176457234855,0.38902079430426567,0.09301931825778002,2019-11-09
14276,0.32449107021410933,0.2795543807191687,0.3699605107448263,0.3349414450988407,0.3055126099409256,0.30378755046248584,0.27609243017011864,2020-03-25
14277,0.03445555829947608,0.011200244678278416,0.08546840302738092,0.07476565583920472,0.07629687521990342,0.05448854334051586,0.03878778836352435,2019-11-13
