,political instability,geopolitical factors,currency fluctuations,investment demand,supply demand,industrial demand,natural disasters,date
0,0.32697287,0.3101598,0.34587115,0.3261604,0.32143906,0.3747064,0.34776804,2019-11-24
1,0.23648982,0.23354518,0.2400849,0.24891528,0.2383798,0.18548787,0.2784083,2020-03-15
2,0.30856916,0.26517975,0.3439165,0.2978985,0.3215797,0.28958088,0.31949237,2020-03-14
3,0.53830314,0.5439725,0.5467049,0.5280715,0.55894685,0.50273645,0.54646015,2019-11-23
4,0.3256563,0.34486473,0.33549285,0.35436535,0.33044085,0.28221828,0.33654773,2020-02-15
5,0.47446418,0.43547064,0.4715564,0.4683087,0.4532327,0.43523613,0.4742553,2020-03-13
6,0.25629187,0.28367025,0.2253693,0.2539836,0.24804144,0.23778412,0.23969401,2020-02-21
7,0.27704552,0.25963312,0.27013394,0.30054688,0.2806852,0.23178886,0.2925158,2020-01-19
8,0.31112385,0.31801236,0.2793821,0.29340988,0.28788656,0.23759058,0.2921368,2020-02-10
9,0.49408808,0.46402955,0.5147136,0.48131105,0.49890688,0.45227116,0.494441,2019-11-26
10,0.30578023,0.32311505,0.3006328,0.3124743,0.29565638,0.30862993,0.32296765,2020-03-12
11,0.31538182,0.27350777,0.29981816,0.30216327,0.30289155,0.29632658,0.30874866,2019-11-25
12,0.3576647,0.37008476,0.36446914,0.35534668,0.37119386,0.33453146,0.3617957,2019-11-24
13,0.40890533,0.38631743,0.40103295,0.40759048,0.40254426,0.41686255,0.39646834,2020-03-15
14,0.2666703,0.19484206,0.25094643,0.24991688,0.23468758,0.21210495,0.26908064,2020-03-14
15,0.9024323,0.86429626,0.90226907,0.87889695,0.884989,0.8263558,0.9072671,2019-11-23
16,0.31872934,0.2785017,0.321365,0.31775075,0.28777254,0.29253495,0.3263362,2020-02-15
17,0.3702448,0.3743123,0.35481283,0.32230702,0.3055958,0.3124995,0.35858124,2020-03-13
18,0.31344533,0.3088845,0.33656073,0.39033896,0.3419934,0.3563119,0.37774795,2020-02-21
19,0.47190934,0.42539713,0.44096094,0.46821263,0.45702952,0.43581563,0.4574752,2020-01-19
20,0.3801913,0.35762262,0.35866702,0.32931,0.3736346,0.3070854,0.3777883,2020-02-10
21,0.27347305,0.2927425,0.26943594,0.254791,0.31562525,0.23565157,0.31219712,2019-11-26
22,0.31079528,0.2990026,0.31100416,0.34146047,0.27889973,0.25878012,0.3377108,2020-03-12
23,0.7331283,0.71268386,0.7130443,0.6867027,0.6974889,0.6358254,0.704978,2019-11-25
24,0.36697116,0.35624385,0.35451257,0.3863428,0.37731713,0.36473212,0.38633198,2019-11-24
25,0.41805205,0.44578427,0.42723125,0.39452934,0.42867938,0.39889443,0.44614202,2020-03-15
26,0.34813714,0.3811132,0.35822314,0.38838997,0.37405276,0.3354289,0.37509635,2020-03-14
27,0.31279004,0.31447333,0.29377413,0.2383899,0.29380256,0.26750076,0.27150798,2019-11-23
28,0.3330436,0.36042792,0.3594761,0.30615819,0.34197724,0.3092869,0.35449755,2020-02-15
29,0.34603345,0.31862813,0.34884942,0.348693,0.33857423,0.31532687,0.35070014,2020-03-13
30,0.4001093,0.3234868,0.3586231,0.3705452,0.40037128,0.35847393,0.385123,2020-02-21
31,0.3634443,0.38307413,0.39537084,0.3433286,0.3400945,0.3161415,0.36355752,2020-01-19
32,0.2304149,0.21498813,0.24803671,0.2245235,0.2536875,0.24748582,0.26119596,2020-02-10
33,0.25361675,0.24548239,0.24115814,0.26431605,0.24850436,0.24248357,0.28221223,2019-11-26
34,0.71474516,0.6949322,0.6931689,0.68226665,0.67630595,0.6074681,0.71140134,2020-03-12
35,0.61745846,0.5318854,0.5790415,0.5530522,0.5661931,0.5325259,0.5864166,2019-11-25
36,0.25895667,0.2793256,0.32539347,0.31353757,0.26996893,0.29661995,0.29421794,2019-11-24
37,0.27784756,0.23836154,0.28568396,0.24954227,0.25213772,0.19911286,0.24729244,2020-03-15
38,0.37284365,0.38666734,0.37144184,0.42233288,0.40594405,0.37055856,0.3778688,2020-03-14
39,0.39702064,0.38728487,0.41812629,0.3768469,0.3934688,0.35698056,0.39063072,2019-11-23
40,0.45567787,0.417986,0.4444824,0.42277926,0.45829666,0.38547418,0.45420977,2020-02-15
41,0.37904412,0.32052276,0.35237992,0.30839884,0.33333963,0.30462697,0.37035432,2020-03-13
42,0.23627669,0.2668811,0.2166731,0.20907229,0.20048282,0.19268194,0.2756207,2020-02-21
43,0.29362318,0.25860506,0.26867968,0.28786868,0.27126825,0.27285635,0.30541214,2020-01-19
44,0.30477953,0.28161493,0.28566825,0.25139475,0.2857141,0.23493347,0.28224456,2020-02-10
45,0.7625854,0.7670777,0.7676717,0.75250036,0.75191975,0.7020418,0.77288914,2019-11-26
46,0.22989008,0.25891462,0.25272036,0.2644546,0.23566833,0.24588501,0.2605812,2020-03-12
47,0.33628792,0.31894657,0.34311503,0.34199178,0.36714658,0.2886225,0.33178866,2019-11-25
48,0.2350215,0.29565287,0.2601208,0.20349069,0.18244535,0.22809032,0.2716517,2019-11-24
49,0.28016472,0.25493655,0.28986478,0.27848384,0.2627614,0.27036494,0.29701716,2020-03-15
50,0.2882666,0.25564617,0.24544224,0.24728718,0.22356878,0.18250541,0.24704581,2020-03-14
51,0.40124112,0.38480538,0.39969784,0.42270005,0.38296157,0.39372236,0.40861887,2019-11-23
52,0.36782455,0.34370893,0.388444,0.36373788,0.34643453,0.31399167,0.3907407,2020-02-15
53,0.8666454,0.8633301,0.86912894,0.8402314,0.8647698,0.8080899,0.89193004,2020-03-13
54,0.5138899,0.47355023,0.5065493,0.4838701,0.4724185,0.45806205,0.47793534,2020-02-21
55,0.32729292,0.37212753,0.3608068,0.30767065,0.31918865,0.31806195,0.37585515,2020-01-19
56,0.4247436,0.3965106,0.4207255,0.38491017,0.4150685,0.33625865,0.3942296,2020-02-10
57,0.28249866,0.27990305,0.28919238,0.26251927,0.27400798,0.21887428,0.28206378,2019-11-26
58,0.24061924,0.23027356,0.26560447,0.23087306,0.2606994,0.2291371,0.2552333,2020-03-12
59,0.33218485,0.30514407,0.32697505,0.306831,0.29784352,0.29621053,0.31721747,2019-11-25
60,0.35414022,0.34146738,0.32493037,0.3251871,0.3724723,0.29616493,0.36136442,2019-11-24
61,0.3124454,0.2812646,0.2876457,0.29763883,0.28497607,0.2734575,0.30786335,2020-03-15
62,0.3028447,0.331813,0.34925342,0.34009027,0.33822924,0.35552192,0.36547208,2020-03-14
63,0.27239645,0.2926616,0.29727855,0.30101767,0.32440406,0.2604773,0.2803634,2019-11-23
64,0.3060532,0.327255,0.32367012,0.325252,0.3029148,0.27389383,0.34134698,2020-02-15
65,0.34391612,0.27439705,0.28400648,0.28807116,0.30145395,0.26370293,0.31767884,2020-03-13
66,0.20996262,0.29217708,0.25483137,0.27756947,0.25628483,0.2648945,0.28218746,2020-02-21
67,0.24905315,0.22575988,0.23114958,0.23599751,0.22696894,0.18720016,0.24216455,2020-01-19
68,0.6571394,0.61514807,0.6551291,0.6537182,0.65838206,0.583637,0.6304406,2020-02-10
69,0.7635772,0.74072874,0.7504029,0.7158072,0.7184558,0.6639706,0.7505504,2019-11-26
70,0.25739554,0.3106613,0.27882206,0.2872785,0.2913943,0.3090762,0.3016675,2020-03-12
71,0.81263924,0.78663856,0.79980546,0.79154336,0.78389895,0.73760515,0.8142105,2019-11-25
72,0.2797453,0.32843113,0.30668002,0.29980603,0.28266954,0.3302075,0.319082,2019-11-24
73,0.29451334,0.30458498,0.29149562,0.28793818,0.32134002,0.27175236,0.27427873,2020-03-15
74,0.3601927,0.33682036,0.34118098,0.35820642,0.3728622,0.31528813,0.37608483,2020-03-14
75,0.25532627,0.25689936,0.27445117,0.21919677,0.18657121,0.19622713,0.25725883,2019-11-23
76,0.25959018,0.25290155,0.26236647,0.25519896,0.25326633,0.18484344,0.2343119,2020-02-15
77,0.30591372,0.27704045,0.26389745,0.3102656,0.28803656,0.22941516,0.29240105,2020-03-13
78,0.28910112,0.2850428,0.33077192,0.30558422,0.27873033,0.29397577,0.33540225,2020-02-21
79,0.29521814,0.33255124,0.29960465,0.31649798,0.28538147,0.25768965,0.2986279,2020-01-19
80,0.46089768,0.4450284,0.48304954,0.4365351,0.43633014,0.44523948,0.46088386,2020-02-10
81,0.46162015,0.47924593,0.4582684,0.42746153,0.4887913,0.434264,0.472473,2019-11-26
82,0.2670204,0.27032956,0.2950217,0.27650028,0.2628432,0.25140905,0.2695531,2020-03-12
83,0.40354457,0.4064705,0.4311675,0.37510192,0.41123948,0.3449536,0.44261277,2019-11-25
84,0.2495763,0.26820743,0.26173103,0.24683726,0.21522531,0.238811,0.25100324,2019-11-24
85,0.3041513,0.30658853,0.28446898,0.3060547,0.28967643,0.26637763,0.31656444,2020-03-15
86,0.917466,0.8856823,0.89109015,0.87854344,0.89400035,0.8189381,0.92410207,2020-03-14
87,0.90907997,0.88014317,0.9054896,0.87934023,0.8976487,0.8306268,0.9113467,2019-11-23
88,0.8461897,0.80234873,0.8208696,0.81172264,0.82307345,0.77224565,0.85639524,2020-02-15
89,0.2466386,0.29577568,0.27044255,0.26932633,0.22262643,0.24830866,0.27447978,2020-03-13
90,0.26816761,0.2784666,0.2749316,0.33227587,0.27470696,0.3314371,0.29823267,2020-02-21
91,0.27616173,0.27269036,0.25315785,0.22639218,0.21394828,0.24936366,0.29775316,2020-01-19
92,0.29516912,0.29556406,0.33465546,0.29185864,0.27525395,0.29977477,0.32178974,2020-02-10
93,0.23187959,0.22033231,0.20543979,0.19650917,0.20680963,0.19871424,0.22712049,2019-11-26
94,0.41528928,0.38718167,0.41652334,0.3994159,0.460639,0.3832062,0.43128356,2020-03-12
95,0.41966897,0.42481065,0.41875958,0.39936328,0.4149505,0.38935843,0.43812197,2019-11-25
96,0.32456082,0.27939302,0.32486123,0.2939183,0.31827664,0.32437664,0.31414878,2019-11-24
97,0.30500674,0.28854442,0.29890877,0.29191417,0.25701296,0.29075038,0.30660743,2020-03-15
98,0.29380646,0.25583118,0.25584647,0.28698823,0.24494763,0.2685082,0.2814006,2020-03-14
99,0.44593155,0.4398393,0.4124513,0.3736173,0.4271425,0.4165596,0.42705905,2019-11-23
100,0.32909584,0.3198945,0.2933361,0.32847375,0.31693888,0.35485032,0.32846355,2020-02-15
101,0.6554178,0.6286824,0.65071714,0.59427845,0.60562503,0.5611089,0.6445779,2020-03-13
102,0.30751804,0.31108063,0.32822526,0.38658348,0.34062117,0.3569579,0.37730598,2020-02-21
103,0.39600873,0.3829766,0.36341596,0.3299808,0.37801614,0.39129466,0.40143776,2020-01-19
104,0.8004434,0.7878109,0.8144803,0.78121185,0.7854593,0.7239779,0.81415415,2020-02-10
105,0.2312163,0.2451052,0.20704475,0.22336513,0.2005718,0.19536825,0.2529763,2019-11-26
106,0.40137172,0.38818362,0.39274895,0.3947482,0.39191213,0.365189,0.397697,2020-03-12
107,0.40549895,0.3827027,0.42764252,0.39544165,0.4082295,0.3588713,0.45236903,2019-11-25
108,0.3112874,0.27789056,0.3081143,0.2985204,0.2988183,0.2692003,0.3062379,2019-11-24
109,0.3035215,0.30119935,0.2949835,0.30949512,0.3285972,0.2731373,0.3070971,2020-03-15
110,0.4720161,0.47523993,0.47409618,0.4620229,0.4284063,0.45086482,0.4670268,2020-03-14
111,0.28719443,0.28121567,0.29434657,0.25993648,0.28866664,0.2621192,0.31153995,2019-11-23
112,0.3450824,0.36489677,0.37291932,0.3298436,0.36087704,0.34858447,0.3792225,2020-02-15
113,0.32705796,0.35640967,0.32448378,0.29285157,0.33353573,0.22890022,0.32814705,2020-03-13
114,0.52802867,0.5339196,0.52286285,0.48664868,0.51518345,0.4694717,0.5338159,2020-02-21
115,0.34881616,0.34017825,0.3778926,0.34536132,0.32757944,0.3361577,0.35018253,2020-01-19
116,0.73233795,0.7468201,0.73085433,0.7015202,0.7207985,0.66291255,0.7255297,2020-02-10
117,0.41834167,0.3742634,0.43793198,0.43548813,0.39443743,0.3690881,0.43598437,2019-11-26
118,0.43023872,0.43083483,0.46049026,0.41634503,0.4190916,0.3842228,0.4195455,2020-03-12
119,0.3305481,0.3186498,0.3340196,0.32778636,0.2954567,0.28428775,0.3245284,2019-11-25
120,0.36243263,0.3209862,0.31779057,0.32537916,0.3371501,0.31810015,0.3319202,2019-11-24
121,0.23965849,0.2975009,0.24916449,0.23551077,0.24691778,0.24989414,0.27597263,2020-03-15
122,0.32610595,0.3050323,0.30300176,0.31233796,0.31334484,0.2548632,0.3248225,2020-03-14
123,0.8895482,0.8511007,0.88625056,0.86248827,0.87681025,0.8204665,0.8931414,2019-11-23
124,0.26813203,0.28225818,0.29340464,0.2809106,0.30955303,0.30430642,0.3162862,2020-02-15
125,0.36960566,0.3373263,0.35097426,0.3275832,0.36912945,0.32353646,0.36568964,2020-03-13
126,0.39721167,0.41976798,0.4006646,0.39956522,0.38345104,0.35553658,0.41738522,2020-02-21
127,0.2450534,0.29095274,0.27771276,0.29644442,0.26467416,0.31231028,0.30690953,2020-01-19
128,0.7859423,0.752743,0.766903,0.77941275,0.7642661,0.70363545,0.8051388,2020-02-10
129,0.2742962,0.28222442,0.2753747,0.23786062,0.23770711,0.25807187,0.2699282,2019-11-26
130,0.27576894,0.2560754,0.274258,0.27635446,0.2694883,0.28292197,0.27824974,2020-03-12
131,0.6099003,0.58333087,0.5794891,0.5539875,0.56177413,0.50299215,0.5883404,2019-11-25
132,0.23526448,0.2886604,0.27365148,0.2556651,0.2649734,0.27819616,0.27321798,2019-11-24
133,0.37317663,0.3876835,0.34970313,0.35517892,0.3534708,0.3755173,0.35600343,2020-03-15
134,0.35548964,0.3383829,0.34683228,0.3443481,0.4007682,0.29849815,0.37090865,2020-03-14
135,0.2942427,0.28174585,0.3019498,0.27886584,0.2805553,0.26972973,0.3093571,2019-11-23
136,0.3697934,0.39098713,0.39454597,0.34504005,0.38369069,0.3725805,0.36462265,2020-02-15
137,0.3470147,0.29930115,0.33051208,0.36047626,0.36527172,0.31918424,0.35773635,2020-03-13
138,0.26769036,0.28445438,0.28823584,0.25983965,0.28810093,0.15734732,0.29671183,2020-02-21
139,0.27896637,0.23255949,0.28991497,0.2707918,0.24578525,0.2283034,0.2646492,2020-01-19
140,0.33786482,0.38473737,0.39744735,0.33838975,0.3707964,0.31871152,0.39340317,2020-02-10
141,0.6736754,0.6453841,0.6483444,0.6797288,0.64587796,0.6232523,0.64192706,2019-11-26
142,0.26548883,0.22662807,0.26676303,0.23057555,0.25923213,0.19811235,0.26326376,2020-03-12
143,0.34178138,0.3122002,0.34364045,0.3409774,0.3162455,0.3498202,0.3305714,2019-11-25
144,0.29976815,0.32063916,0.3036703,0.28518444,0.29892543,0.28278506,0.31249654,2019-11-24
145,0.3284666,0.37050825,0.33883,0.3356521,0.32002068,0.31248948,0.3496027,2020-03-15
146,0.35020652,0.33535635,0.3860013,0.33750457,0.34207833,0.28563517,0.3489802,2020-03-14
147,0.3819475,0.38391417,0.33244368,0.35941845,0.37723714,0.3920078,0.36019415,2019-11-23
148,0.2681389,0.32843432,0.28865775,0.25937587,0.2649439,0.27282408,0.27659094,2020-02-15
149,0.39078364,0.3360026,0.3760148,0.40752345,0.37664676,0.301596,0.34818166,2020-03-13
150,0.27864778,0.3057093,0.30949187,0.29043272,0.2946239,0.23807114,0.2979033,2020-02-21
151,0.26294932,0.31489977,0.3044096,0.2868333,0.29995695,0.28437537,0.32960266,2020-01-19
152,0.6356813,0.6390426,0.64841044,0.6200025,0.632184,0.6049401,0.6225644,2020-02-10
153,0.3321573,0.33119535,0.3696056,0.2938006,0.32599777,0.3093138,0.34956446,2019-11-26
154,0.85004425,0.8131547,0.8221513,0.81268954,0.8169879,0.75176734,0.8455187,2020-03-12
155,0.27271068,0.32057467,0.30083218,0.29022217,0.2975009,0.2123839,0.31268257,2019-11-25
156,0.28027093,0.28418154,0.28991163,0.31109297,0.28911775,0.29631162,0.30166197,2019-11-24
157,0.33990622,0.32135272,0.33543617,0.32430345,0.34525216,0.3065228,0.3141455,2020-03-15
158,0.2505287,0.2627097,0.25636995,0.24964589,0.2365286,0.22436038,0.2832448,2020-03-14
159,0.3012756,0.26911008,0.25955003,0.2965716,0.32746106,0.27792597,0.28211206,2019-11-23
160,0.3128111,0.29893583,0.31676376,0.3042879,0.30732435,0.24385008,0.32728678,2020-02-15
161,0.66980314,0.6163713,0.6420057,0.63752425,0.6241368,0.59697396,0.6473943,2020-03-13
162,0.2565455,0.28427646,0.30395564,0.26052028,0.29005182,0.26307392,0.29469705,2020-02-21
163,0.31480196,0.3652459,0.36343938,0.3688029,0.36700422,0.3447668,0.3609591,2020-01-19
164,0.3245943,0.35383677,0.32735735,0.2982726,0.29769826,0.34356344,0.35334253,2020-02-10
165,0.40937653,0.46797615,0.4303774,0.40718967,0.41673797,0.4339231,0.44911635,2019-11-26
166,0.30292612,0.27172405,0.295152,0.28740832,0.28792924,0.20660956,0.31365713,2020-03-12
167,0.28970766,0.27830482,0.3220403,0.31429675,0.3111541,0.29849124,0.30809033,2019-11-25
168,0.33283854,0.29970825,0.26275414,0.26252577,0.32532197,0.27698392,0.29076585,2019-11-24
169,0.40638298,0.38470247,0.39988494,0.39696383,0.39250016,0.39032295,0.39493015,2020-03-15
170,0.33059528,0.2884823,0.3446489,0.30882555,0.2922566,0.2602242,0.31640485,2020-03-14
171,0.3295154,0.33423156,0.3409277,0.35576034,0.36822549,0.34890103,0.37747034,2019-11-23
172,0.52378964,0.5220592,0.54397774,0.49449146,0.50378525,0.41431892,0.5195056,2020-02-15
173,0.5648991,0.568048,0.5698936,0.5507567,0.546931,0.5010732,0.563799,2020-03-13
174,0.42178,0.39547896,0.35333925,0.3923817,0.39655313,0.363707,0.40281206,2020-02-21
175,0.29193377,0.31025422,0.31415817,0.28202826,0.30073458,0.30762267,0.30832663,2020-01-19
176,0.4876005,0.47100034,0.52474016,0.491112,0.5185685,0.44598755,0.51271343,2020-02-10
177,0.732666,0.7292979,0.7279221,0.7207207,0.71152127,0.6797807,0.74473023,2019-11-26
178,0.2724446,0.30332813,0.28768784,0.2963068,0.31313398,0.27563778,0.2894624,2020-03-12
179,0.40627277,0.3633157,0.40174994,0.38857728,0.39844656,0.34394544,0.4130791,2019-11-25
180,0.29950994,0.3275364,0.32704827,0.32614017,0.2696393,0.3335104,0.29968297,2019-11-24
181,0.33682424,0.33946842,0.31683803,0.36285108,0.3733887,0.28874093,0.32689524,2020-03-15
182,0.2929911,0.29914308,0.35439742,0.29302055,0.26164034,0.3035282,0.29260796,2020-03-14
183,0.3283166,0.31599164,0.3508931,0.31301543,0.31322533,0.30526295,0.35272074,2019-11-23
184,0.3577792,0.386788,0.36365986,0.3657022,0.36846772,0.34681007,0.388748,2020-02-15
185,0.48745793,0.4409762,0.4360698,0.4265498,0.506588,0.44651648,0.46865767,2020-03-13
186,0.25672728,0.25146258,0.2388605,0.2605155,0.24981588,0.30277035,0.25177205,2020-02-21
187,0.28718758,0.32110113,0.3097397,0.2884404,0.2760086,0.26302823,0.29542518,2020-01-19
188,0.31611305,0.2702707,0.34510845,0.30761254,0.2960961,0.24444309,0.32616955,2020-02-10
189,0.2815359,0.30734557,0.26922834,0.27698082,0.31945983,0.26907247,0.33265725,2020-03-12
190,0.29921705,0.3042133,0.33751345,0.3092559,0.282373,0.25735766,0.34666374,2019-11-25
191,0.27826598,0.26900393,0.30381632,0.30617857,0.30221236,0.28250122,0.27250335,2019-11-24
192,0.2582413,0.26909998,0.30026183,0.2653384,0.28790343,0.2540246,0.29690093,2020-03-15
193,0.30599672,0.2939724,0.2726447,0.28869337,0.3013728,0.27609286,0.31401545,2020-03-14
194,0.28799555,0.29723254,0.29238316,0.30430964,0.32679033,0.2532637,0.28716248,2019-11-23
195,0.3869381,0.36082527,0.3806899,0.3571602,0.37964973,0.37887582,0.3950538,2020-02-15
196,0.42063326,0.3675418,0.38353938,0.39700097,0.42072034,0.3859441,0.3995723,2020-03-13
197,0.24947475,0.2912904,0.3010894,0.22353145,0.27895784,0.2380426,0.29110813,2020-02-21
198,0.2857033,0.35998523,0.31618196,0.31540558,0.33893698,0.33821797,0.34748703,2020-01-19
199,0.6482996,0.5916249,0.6468637,0.60690355,0.637384,0.6097256,0.6330087,2019-11-26
200,0.26802886,0.24563436,0.18974452,0.24819638,0.2145088,0.22771496,0.26938185,2020-02-10
201,0.26568583,0.2726823,0.26807195,0.2619784,0.23521297,0.26483917,0.27963972,2020-03-12
202,0.3180685,0.3138039,0.31138647,0.31707585,0.34370282,0.2550148,0.33822733,2019-11-25
203,0.47720823,0.45402032,0.47932917,0.43456227,0.46410024,0.38279602,0.47849652,2019-11-24
204,0.26018834,0.17992638,0.27658883,0.22167823,0.23698929,0.23553188,0.2539575,2020-03-15
205,0.4016842,0.4219543,0.4090874,0.4083508,0.40311605,0.39746442,0.41658428,2020-03-14
206,0.27637646,0.21153608,0.26905042,0.23043174,0.22065052,0.24652612,0.25143987,2019-11-23
207,0.24161433,0.27687383,0.24101394,0.24258855,0.19860506,0.23025838,0.26308596,2020-02-15
208,0.3229809,0.2839955,0.2670855,0.25730878,0.2835353,0.2505359,0.28503346,2020-03-13
209,0.2826082,0.32795745,0.30005896,0.2874673,0.2889013,0.28207907,0.33112884,2020-02-21
210,0.26105732,0.2664772,0.29680854,0.27764887,0.28765088,0.25941193,0.30728036,2020-01-19
211,0.4215898,0.44160628,0.44093513,0.3765522,0.4167108,0.37356207,0.42357904,2019-11-26
212,0.35602987,0.35026366,0.3966347,0.4055245,0.38385296,0.35766613,0.39027897,2020-02-10
213,0.66185886,0.6017878,0.654093,0.61155903,0.6382024,0.6007686,0.63115776,2020-03-12
214,0.35015827,0.28725687,0.3051293,0.30499607,0.3464247,0.33835232,0.33543843,2019-11-25
215,0.31922096,0.30796558,0.33040604,0.31466407,0.32161337,0.24952796,0.3384589,2019-11-24
216,0.37406537,0.35769594,0.36577776,0.36166477,0.3375939,0.32489145,0.36085588,2020-03-15
217,0.3084566,0.27584407,0.2985264,0.30144233,0.2776787,0.246947,0.2835425,2020-03-14
218,0.48481235,0.48028448,0.4592948,0.4399341,0.47352344,0.41555017,0.46934772,2019-11-23
219,0.3411854,0.38853973,0.37961423,0.35583466,0.3770736,0.30503538,0.35164988,2020-02-15
220,0.2901801,0.2865237,0.32378617,0.29089227,0.2781399,0.23436603,0.32406992,2020-03-13
221,0.50716025,0.4960932,0.4850595,0.4475304,0.50282055,0.45203066,0.5232049,2020-02-21
222,0.3421398,0.37934783,0.38900626,0.3820401,0.38525987,0.38356507,0.3964054,2020-01-19
223,0.40075895,0.39511502,0.38363272,0.35483015,0.38666737,0.3384272,0.39760897,2019-11-26
224,0.28227353,0.27547318,0.28548405,0.24837208,0.27711216,0.26755923,0.27787235,2020-02-10
225,0.2872818,0.30300647,0.27973464,0.3103903,0.30920565,0.2415967,0.32222664,2020-03-12
226,0.4775811,0.45226288,0.4789431,0.46290523,0.4610341,0.44152048,0.47101557,2019-11-25
227,0.38706142,0.39620122,0.37489408,0.34634584,0.36296123,0.36919433,0.37292293,2019-11-24
228,0.3742361,0.36752164,0.37548733,0.3598641,0.34186918,0.31763986,0.36409715,2020-03-15
229,0.36318183,0.31943703,0.33991936,0.3511107,0.3551005,0.30827937,0.39252195,2020-03-14
230,0.23655236,0.24836397,0.26805824,0.22505718,0.21459633,0.21751626,0.2457527,2019-11-23
231,0.31100255,0.34403485,0.35141236,0.3040606,0.31423408,0.2969941,0.34476322,2020-02-15
232,0.3503102,0.33474648,0.35878068,0.3117996,0.3450027,0.3669776,0.34756497,2020-03-13
233,0.36618027,0.33012748,0.32676464,0.36512047,0.3327814,0.33169016,0.3719942,2020-02-21
234,0.49921912,0.5173469,0.5156144,0.5185915,0.5247785,0.5458133,0.53995603,2020-01-19
235,0.35281736,0.33576095,0.32585323,0.32302034,0.32981145,0.3025281,0.35769972,2019-11-26
236,0.28138703,0.24939173,0.2585144,0.21030217,0.23102857,0.19885522,0.26741317,2020-02-10
237,0.64228874,0.66200095,0.6506085,0.6180108,0.6260944,0.5336672,0.636709,2020-03-12
238,0.33903596,0.31592953,0.34401357,0.33701864,0.31727532,0.34680742,0.3341422,2019-11-25
239,0.28570145,0.29256967,0.2795546,0.27714977,0.27736497,0.2631161,0.3173351,2019-11-24
240,0.45450246,0.43099475,0.45847172,0.44071412,0.48843604,0.42184818,0.44591558,2020-03-15
241,0.32604587,0.2761315,0.31215885,0.3178625,0.29055208,0.28495574,0.32427526,2020-03-14
242,0.28226164,0.31225047,0.29191855,0.32877886,0.32136157,0.3072827,0.32854,2019-11-23
243,0.35413206,0.3387221,0.36283642,0.33818147,0.33076316,0.30251077,0.34650367,2020-02-15
244,0.41419396,0.3681966,0.37925422,0.391,0.41527998,0.376287,0.3960675,2020-03-13
245,0.31117082,0.27969295,0.30625007,0.29757118,0.27573538,0.28795892,0.28664064,2020-02-21
246,0.32126927,0.30444956,0.32753652,0.28747553,0.3227449,0.3048861,0.32160997,2020-01-19
247,0.32809937,0.33656013,0.3058915,0.33257785,0.32748336,0.33783907,0.34681997,2019-11-26
248,0.5593644,0.58106565,0.5803533,0.52940905,0.5211793,0.48938948,0.5604356,2020-02-10
249,0.3807025,0.3273577,0.34440702,0.3612389,0.3540326,0.34962764,0.3435203,2020-03-12
250,0.28123757,0.25142685,0.27807584,0.23418815,0.2655536,0.22164789,0.24989563,2019-11-25
251,0.24283704,0.27320117,0.25692204,0.27979478,0.28232044,0.20485044,0.26168793,2019-11-24
252,0.48370153,0.44004345,0.4352065,0.430662,0.42765617,0.4360343,0.4753102,2020-03-15
253,0.31027067,0.3205697,0.34839436,0.3405555,0.35165942,0.31000555,0.33538854,2020-03-14
254,0.3664006,0.39362776,0.36999208,0.38017195,0.39024538,0.33248192,0.38544518,2019-11-23
255,0.32894963,0.32910788,0.3191879,0.30093375,0.34083813,0.2979157,0.3296439,2020-02-15
256,0.33506683,0.32612354,0.36969498,0.3041619,0.3165486,0.2905602,0.34204972,2020-03-13
257,0.3257435,0.29244897,0.28584677,0.25931203,0.2931163,0.2724507,0.31648907,2020-02-21
258,0.23492602,0.22374818,0.24299164,0.20170616,0.23094818,0.19407614,0.2441044,2020-01-19
259,0.33554003,0.3618499,0.37895188,0.34855056,0.344741,0.34874713,0.36456764,2019-11-26
260,0.83262384,0.81177497,0.8106766,0.80058783,0.81903255,0.7375926,0.8222173,2020-02-10
261,0.32171246,0.30241627,0.2921885,0.30753583,0.2809568,0.29417998,0.3152079,2020-03-12
262,0.569046,0.5571073,0.54884654,0.52784044,0.5232428,0.4845739,0.56492096,2019-11-25
263,0.3741463,0.40708917,0.39205885,0.37361968,0.38154042,0.37297624,0.37231398,2019-11-24
264,0.23583835,0.20440388,0.2452397,0.23152708,0.21521726,0.2471439,0.24294984,2020-03-15
265,0.43683296,0.40464526,0.44410825,0.39403182,0.451927,0.38928384,0.42552996,2020-03-14
266,0.28329265,0.27723157,0.29588717,0.28991303,0.2919488,0.24064623,0.31085652,2019-11-23
267,0.29613727,0.24831428,0.28682998,0.24506404,0.2610542,0.24844104,0.28032735,2020-02-15
268,0.4666815,0.47173977,0.46346182,0.44870865,0.4330193,0.4301864,0.44437096,2020-03-13
269,0.26831394,0.26588267,0.29584038,0.26702946,0.25060606,0.2972912,0.25651324,2020-02-21
270,0.32636303,0.3860041,0.36991313,0.37755632,0.36555845,0.30639815,0.35842958,2020-01-19
271,0.81937915,0.80834776,0.8331441,0.8109941,0.8177285,0.76911277,0.8432615,2019-11-26
272,0.5767543,0.5522245,0.54273796,0.55716634,0.5647567,0.46134478,0.55165565,2020-02-10
273,0.5198395,0.47860712,0.5033318,0.47523612,0.52105755,0.47610408,0.48046798,2020-03-12
